\\Yearly Intertie Schedule and Flow Report,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\Created at 2025-04-07 08:01:04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,MANITOBA,MANITOBA,MANITOBA,MANITOBA SK,MANITOBA SK,MANITOBA SK,MICHIGAN,MICHIGAN,MICHIGAN,MINNESOTA,MINNESOTA,MINNESOTA,NEW-YORK,NEW-YORK,NEW-YORK,PQ.AT,PQ.AT,PQ.AT,PQ.B5D.B31L,PQ.B5D.B31L,PQ.B5D.B31L,PQ.D4Z,PQ.D4Z,PQ.D4Z,PQ.D5A,PQ.D5A,PQ.D5A,PQ.H4Z,PQ.H4Z,PQ.H4Z,PQ.H9A,PQ.H9A,PQ.H9A,PQ.P33C,PQ.P33C,PQ.P33C,PQ.Q4C,PQ.Q4C,PQ.Q4C,PQ.X2Y,PQ.X2Y,PQ.X2Y,Total,Total,Total
Date,Hour,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow,Imp,Exp,Flow
2025-01-24,16,66,0,-65,0,0,24,760,40,-411,50,0,-32,0,1370,1162,154,646,494,0,0,345,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,133,0,0,0,1030,2065,1661
2025-01-24,17,135,0,-131,0,0,24,586,0,-300,80,0,-74,312,1419,866,9,793,765,0,0,344,0,0,2,0,0,0,0,9,11,0,0,0,0,0,0,0,0,133,0,0,0,1122,2221,1640
2025-01-24,18,38,0,-47,0,0,25,723,60,-283,20,0,-21,195,1384,901,9,521,510,0,0,343,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,133,0,0,0,985,1974,1573
2025-01-24,19,0,0,1,0,0,25,141,60,131,0,0,-5,0,1165,1077,9,541,518,0,0,343,0,0,2,0,0,0,0,9,15,0,0,0,0,0,0,0,0,133,0,0,0,150,1775,2240
2025-01-24,20,0,0,3,0,0,25,91,100,112,0,0,-3,0,1408,1308,366,656,296,0,0,344,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,133,0,0,0,457,2173,2233
2025-01-24,21,85,0,-81,0,0,24,0,60,184,0,0,1,136,1631,1413,9,583,567,0,0,345,0,0,2,0,0,0,0,9,16,0,0,0,0,0,0,0,0,133,0,0,0,230,2283,2604
2025-01-24,22,50,0,-52,0,0,23,0,195,109,36,0,-34,0,1668,1752,9,623,617,0,0,345,0,0,2,0,0,0,0,9,21,0,0,0,0,0,0,0,0,133,0,0,0,95,2495,2916
2025-01-24,23,0,0,-45,0,0,23,0,250,141,0,0,-6,0,1572,1777,9,781,767,0,0,347,0,0,2,0,0,0,0,9,19,0,0,0,0,0,0,0,0,133,0,0,0,9,2612,3158
2025-01-24,24,11,0,-7,0,0,22,0,290,474,0,0,-3,0,1600,1588,209,906,679,0,0,348,0,0,2,0,0,0,0,9,13,0,0,0,0,0,1,0,0,132,0,0,0,220,2805,3249
2025-01-25,1,11,0,-9,0,0,21,0,457,457,0,0,2,0,1600,1607,309,645,345,0,0,348,0,0,2,0,0,0,0,9,16,0,0,0,0,0,0,0,0,113,0,0,0,320,2711,2902
2025-01-25,2,11,0,-9,0,0,20,0,480,498,0,0,3,0,1600,1646,142,829,686,0,0,348,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,109,0,0,0,153,2918,3322
2025-01-25,3,11,0,-9,0,0,19,0,680,592,0,0,3,0,1600,1764,9,1004,988,0,0,349,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,110,0,0,0,20,3293,3833
2025-01-25,4,11,0,-14,0,0,19,0,863,679,0,0,-2,0,1567,1836,9,972,959,0,0,349,0,0,2,0,0,0,0,9,15,0,0,0,0,0,1,0,0,110,0,0,0,20,3411,3954
2025-01-25,5,11,0,-12,0,0,19,1,856,873,0,0,1,10,1460,1547,9,969,958,0,0,349,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,111,0,0,0,31,3294,3863
2025-01-25,6,11,0,-12,0,0,19,0,875,960,0,0,2,0,1532,1473,9,950,941,0,0,348,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,111,0,0,0,20,3366,3854
2025-01-25,7,0,0,-2,0,0,19,0,1000,1084,0,0,1,0,1600,1579,9,1066,1059,0,0,19,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,131,0,0,0,9,3675,3898
2025-01-25,8,0,0,3,0,0,20,0,1000,1256,0,0,1,0,1870,1570,9,1162,1151,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,130,0,0,0,9,4041,4138
2025-01-25,9,0,0,1,0,0,21,0,934,861,0,0,-2,0,1870,1894,9,1082,1076,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,130,0,0,0,9,3895,3986
2025-01-25,10,0,0,-1,0,0,22,0,747,720,0,0,-4,0,1834,1843,9,748,762,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,130,0,0,0,9,3338,3474
2025-01-25,11,0,0,3,0,0,23,0,664,663,0,0,-1,0,1900,1814,9,792,800,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,129,0,0,0,9,3365,3441
2025-01-25,12,0,0,-5,0,0,23,1,240,467,0,0,1,0,1700,1464,9,1110,1108,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,129,0,0,0,10,3059,3197
2025-01-25,13,0,0,0,0,0,23,1,289,516,0,0,2,0,1811,1549,9,1063,1066,0,0,0,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,129,0,0,0,10,3172,3291
2025-01-25,14,0,0,2,0,0,23,0,40,336,0,0,-1,0,1900,1511,9,923,921,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,129,0,0,0,9,2872,2926
2025-01-25,15,0,0,-2,0,0,22,1,40,72,0,0,0,0,1900,1817,9,949,933,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,129,0,0,0,10,2898,2978
2025-01-25,16,0,0,-4,0,0,22,1,412,229,0,0,-2,0,1801,2000,9,831,820,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,129,0,0,0,10,3053,3206
2025-01-25,17,0,0,0,0,0,22,0,410,626,0,0,-2,0,1813,1605,9,894,876,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,129,0,0,0,9,3126,3264
2025-01-25,18,0,0,2,0,0,24,1,526,569,0,25,17,0,1726,1689,9,766,754,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,129,0,0,0,10,3052,3196
2025-01-25,19,0,0,1,0,0,25,0,603,572,0,0,-1,0,1900,1961,9,817,801,0,0,0,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,129,0,0,0,9,3329,3500
2025-01-25,20,0,0,-2,0,0,25,0,500,497,0,0,-2,0,1780,1815,9,717,701,0,0,0,0,0,2,0,0,0,0,9,-16,0,0,0,0,0,1,0,0,129,0,0,0,9,3006,3150
2025-01-25,21,0,0,-3,0,0,25,0,350,351,0,0,0,0,1703,1684,9,661,649,0,0,0,0,0,2,0,0,0,0,9,-17,0,0,0,0,0,1,0,0,129,0,0,0,9,2723,2821
2025-01-25,22,0,0,3,0,0,24,0,280,299,0,0,-1,0,1855,1826,9,639,625,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,129,0,0,0,9,2783,2905
2025-01-25,23,0,0,3,0,0,24,0,230,112,0,0,1,0,1600,1702,9,642,625,0,0,0,0,0,2,0,0,0,0,9,4,0,0,0,0,0,1,0,0,131,0,0,0,9,2481,2605
2025-01-25,24,11,0,-18,0,0,23,0,180,88,0,25,21,0,1600,1756,9,643,626,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,133,0,0,0,20,2457,2638
2025-01-26,1,11,0,-8,0,0,22,0,229,209,0,0,-3,0,1600,1627,22,650,627,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,133,0,0,0,33,2488,2612
2025-01-26,2,11,0,-7,0,0,21,0,232,215,0,25,26,0,1600,1660,9,585,576,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,134,0,0,0,20,2451,2628
2025-01-26,3,11,0,-11,0,0,21,0,303,241,0,0,3,0,1600,1687,9,693,684,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,134,0,0,0,20,2605,2763
2025-01-26,4,11,0,-7,0,0,21,140,528,315,0,0,1,0,1581,1697,47,771,718,0,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,134,0,0,0,198,2889,2882
2025-01-26,5,11,0,-4,0,0,21,140,422,249,0,0,-1,0,1600,1673,138,860,715,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,135,0,0,0,289,2891,2792
2025-01-26,6,11,0,-8,0,0,21,140,543,271,0,0,-4,0,1482,1674,9,654,644,0,0,0,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,135,0,0,0,160,2688,2732
2025-01-26,7,0,0,2,0,0,21,140,602,382,0,36,32,0,1393,1586,9,773,758,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,133,0,0,0,149,2813,2916
2025-01-26,8,0,0,2,0,0,22,0,642,572,0,0,4,0,1480,1557,9,728,715,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,132,0,0,0,9,2859,3009
2025-01-26,9,0,0,4,0,0,22,140,845,601,0,0,0,0,1443,1584,9,737,724,0,0,0,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,131,0,0,0,149,3034,3070
2025-01-26,10,0,0,0,0,0,23,0,397,526,0,10,8,0,1687,1637,9,702,686,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,0,0,0,131,0,0,0,9,2805,3011
2025-01-26,11,0,0,-1,0,0,22,0,102,342,0,0,0,0,1688,1480,9,624,610,0,0,0,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,131,0,0,0,9,2423,2592
2025-01-26,12,0,0,2,0,0,21,0,150,195,0,0,1,0,1573,1553,9,604,592,0,0,0,0,0,2,0,0,0,0,9,8,0,0,0,0,0,0,0,0,131,0,0,0,9,2336,2505
2025-01-26,13,0,0,-2,0,0,21,0,40,222,0,0,3,0,1754,1621,9,656,650,0,0,0,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,131,0,0,0,9,2459,2655
2025-01-26,14,0,0,-4,0,0,21,1,40,183,0,0,1,0,1819,1719,9,834,822,0,0,0,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,131,0,0,0,10,2702,2878
2025-01-26,15,0,0,2,0,0,21,0,65,194,0,25,20,25,1925,1892,9,875,853,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,131,0,0,0,34,2899,3114
2025-01-26,16,0,0,-1,0,0,21,0,40,187,0,0,-2,25,1868,1754,9,617,604,0,0,0,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,131,0,0,0,34,2534,2694
2025-01-26,17,0,0,0,0,0,21,0,40,254,0,0,-1,0,1900,1685,233,801,566,0,0,0,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,131,0,0,0,233,2750,2657
2025-01-26,18,0,0,-3,0,0,22,0,317,379,0,0,3,0,1623,1567,9,686,669,0,0,0,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,0,0,0,131,0,0,0,9,2635,2769
2025-01-26,19,0,0,1,0,0,23,0,304,535,0,0,-1,0,1783,1772,77,671,596,0,0,1,0,0,2,0,0,0,0,9,-11,0,0,0,0,0,0,0,0,131,0,0,0,77,2767,3049
2025-01-26,20,0,0,0,0,0,23,1,390,489,0,0,0,0,1685,1785,9,722,707,0,0,226,0,0,2,0,0,0,0,9,18,0,0,0,0,0,1,0,0,131,0,0,0,10,2806,3382
2025-01-26,21,0,0,1,0,0,22,0,390,323,0,0,-2,0,1795,1975,9,742,729,0,0,346,0,0,2,0,0,0,0,9,32,0,0,0,0,0,0,0,0,131,0,0,0,9,2936,3559
2025-01-26,22,0,0,2,0,0,22,0,490,295,0,0,-1,0,1733,2010,9,741,727,0,0,349,0,0,2,0,0,0,0,9,33,0,0,0,0,0,0,0,0,131,0,0,0,9,2973,3570
2025-01-26,23,0,0,-2,0,0,21,0,592,520,0,0,-4,0,1550,1718,9,688,674,0,0,349,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,131,0,0,0,9,2839,3408
2025-01-26,24,11,0,-10,0,0,21,0,536,589,0,25,27,0,1550,1468,9,692,674,0,0,348,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,0,0,0,131,0,0,0,20,2812,3247
2025-01-27,1,0,0,2,0,0,19,0,482,582,0,0,-3,0,1600,1525,59,750,684,0,0,349,0,0,2,0,0,0,0,9,3,0,0,0,0,0,1,0,0,130,0,0,0,59,2841,3294
2025-01-27,2,0,0,1,0,0,19,140,804,621,0,0,-2,0,1560,1578,59,799,738,0,0,349,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,130,0,0,0,199,3172,3443
2025-01-27,3,0,0,-3,0,0,18,0,658,535,0,0,0,0,1600,1676,59,876,814,0,0,348,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,130,0,0,0,59,3143,3531
2025-01-27,4,0,0,-1,0,0,18,83,988,666,0,0,2,0,1600,1832,47,869,812,0,0,347,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,130,0,0,0,130,3466,3821
2025-01-27,5,0,0,3,0,0,18,140,673,528,0,0,1,0,1600,1592,9,732,713,0,0,345,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,130,0,0,0,149,3014,3338
2025-01-27,6,0,0,-1,0,0,18,140,797,588,0,0,-2,0,1545,1583,74,604,535,0,0,346,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,130,0,0,0,214,2955,3202
2025-01-27,7,0,0,2,0,0,18,0,713,686,0,0,-1,0,1414,1496,9,746,732,0,0,345,0,0,2,0,0,0,0,9,-7,0,0,0,0,0,1,0,0,109,0,0,0,9,2882,3383
2025-01-27,8,0,0,1,0,0,20,0,832,706,0,0,-1,0,1499,1603,9,774,762,0,0,345,0,0,2,0,0,0,0,9,-13,0,0,0,0,0,0,0,0,109,0,0,0,9,3114,3534
2025-01-27,9,0,0,2,0,0,20,0,421,666,0,0,-2,0,1688,1464,9,790,775,0,0,345,0,0,2,0,0,0,0,9,-18,0,0,0,0,0,0,0,0,110,0,0,0,9,2908,3364
2025-01-27,10,0,0,-3,0,0,21,0,430,704,0,0,-1,0,1750,1462,9,735,721,0,0,346,0,0,2,0,0,0,0,9,-4,0,0,0,0,0,1,0,0,110,0,0,0,9,2924,3359
2025-01-27,11,0,0,-2,0,0,21,0,250,637,0,0,-2,0,1654,1433,9,716,703,0,0,346,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,110,0,0,0,9,2629,3255
2025-01-27,12,0,0,1,0,0,20,0,201,595,0,0,-1,0,1768,1315,9,719,703,0,0,347,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,111,0,0,0,9,2697,3099
2025-01-27,13,0,0,2,0,0,20,0,1,179,0,25,24,0,1811,1618,9,702,690,0,0,347,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,111,0,0,0,9,2548,2994
2025-01-27,14,0,0,-2,0,0,20,0,0,81,0,0,1,0,1791,1747,9,699,691,0,0,348,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,111,0,0,0,9,2499,3000
2025-01-27,15,0,0,-2,0,0,19,0,0,147,0,0,-1,0,1640,1491,9,716,703,0,0,350,0,0,2,0,0,0,0,9,-1,0,0,0,0,0,1,0,0,111,0,0,0,9,2365,2820
2025-01-27,16,0,0,3,0,0,19,0,0,163,0,0,2,0,1677,1500,9,739,727,0,0,354,0,0,2,0,0,0,0,9,10,0,0,0,0,0,0,0,0,111,0,0,0,9,2425,2891
2025-01-27,17,0,0,3,0,0,20,0,130,186,0,0,2,0,1752,1681,9,773,763,0,0,357,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,112,0,0,0,9,2664,3141
2025-01-27,18,0,0,1,0,0,21,294,490,62,0,0,-2,0,1818,1957,9,816,801,0,0,357,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,112,0,0,0,303,3133,3320
2025-01-27,19,0,0,-2,0,0,23,3,691,514,0,0,1,0,1558,1794,9,728,713,0,0,358,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,116,0,0,0,12,2986,3520
2025-01-27,20,0,0,-3,0,0,23,0,380,469,0,25,23,0,1778,1720,9,653,644,0,0,360,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,114,0,0,0,9,2845,3354
2025-01-27,21,0,0,0,0,0,23,0,130,227,0,25,23,0,1548,1559,9,760,746,0,0,359,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,113,0,0,0,9,2472,3053
2025-01-27,22,0,0,-1,0,0,22,0,172,113,0,25,19,0,1548,1624,9,758,746,0,0,359,0,0,2,0,0,0,0,9,-6,0,0,0,0,0,1,0,0,112,0,0,0,9,2512,2991
2025-01-27,23,0,0,3,0,0,22,0,107,-32,0,0,3,0,1600,1740,9,722,711,0,0,359,0,0,2,0,0,0,0,9,-3,0,0,0,0,0,1,0,0,112,0,0,0,9,2438,2918
2025-01-27,24,0,0,1,0,0,21,0,232,239,0,18,13,6,1606,1650,9,809,791,0,0,360,0,0,2,0,0,0,0,9,-2,0,0,0,0,0,1,0,0,111,0,0,0,15,2674,3187
2025-01-28,1,0,0,2,0,0,20,0,312,216,0,12,13,0,1500,1546,9,675,664,0,0,360,0,0,2,0,0,0,0,9,8,0,0,0,0,0,1,0,0,111,0,0,0,9,2508,2943
2025-01-28,2,0,0,2,0,0,20,5,313,312,0,12,13,1,1601,1663,93,790,694,0,0,360,0,0,2,0,0,0,0,9,14,0,0,0,0,0,1,0,0,110,0,0,0,99,2725,3191
2025-01-28,3,0,0,0,0,0,19,0,313,318,0,0,-1,0,1600,1682,9,728,714,0,0,360,0,0,2,0,0,0,0,9,24,0,0,0,0,0,1,0,0,110,0,0,0,9,2650,3229
2025-01-28,4,0,0,-2,0,0,19,0,363,446,0,0,-1,15,1582,1706,9,742,722,0,0,360,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,109,0,0,0,24,2696,3384
2025-01-28,5,0,0,-2,0,0,19,0,313,331,0,0,3,15,1615,1531,9,727,714,0,0,359,0,0,2,0,0,0,0,9,21,0,0,0,0,0,1,0,0,109,0,0,0,24,2664,3088
2025-01-28,6,0,0,-1,0,0,19,0,342,389,0,0,1,0,1587,1538,9,735,718,0,0,358,0,0,2,0,0,0,0,9,23,0,0,0,0,0,0,0,0,109,0,0,0,9,2673,3156
2025-01-28,7,0,0,4,0,0,20,0,525,754,0,0,1,0,1600,1378,113,769,647,0,0,358,0,0,2,0,0,0,0,9,22,0,0,0,0,0,0,0,0,110,0,0,0,113,2903,3296
2025-01-28,8,0,0,2,0,0,21,0,740,1050,0,0,3,0,1746,1229,434,868,445,0,0,358,0,0,2,0,0,0,0,9,15,0,0,0,0,0,0,0,0,110,0,0,0,434,3363,3235
2025-01-28,9,0,0,3,0,0,22,0,190,427,0,0,2,0,1248,974,9,996,968,0,0,356,0,0,2,0,0,0,0,9,13,0,0,0,0,0,0,0,0,110,0,0,0,9,2443,2877
2025-01-28,10,0,0,1,0,0,21,0,150,207,0,0,1,0,1343,1238,9,602,583,0,0,356,0,0,2,0,0,0,0,9,7,0,0,0,0,0,0,0,0,110,0,0,0,9,2104,2526
2025-01-28,11,0,0,-1,0,0,21,112,0,-81,0,0,-2,25,1152,1072,495,519,49,0,0,355,0,0,2,0,0,0,0,9,5,0,0,0,0,0,0,0,0,110,0,0,0,632,1680,1530
2025-01-28,12,0,0,-4,0,0,21,658,0,-400,0,0,-3,35,1235,918,258,444,185,0,0,353,0,0,2,0,0,0,0,9,3,0,0,0,0,0,0,0,0,111,0,0,0,951,1688,1186
2025-01-28,13,0,0,0,0,0,21,550,0,-315,0,0,0,0,1195,1100,9,372,363,0,0,354,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,112,0,0,0,559,1576,1638
2025-01-28,14,0,0,0,0,0,21,1026,0,-796,0,0,1,25,1753,1554,9,618,611,0,0,354,0,0,2,0,0,0,0,9,1,0,0,0,0,0,0,0,0,112,0,0,0,1060,2380,1860
2025-01-28,15,66,0,-61,0,0,20,826,0,-904,50,0,-44,0,1683,1768,9,966,944,0,0,349,0,0,2,0,0,0,0,9,1,0,0,0,0,0,1,0,0,113,0,0,0,951,2658,2189
2025-01-28,16,55,0,-60,0,0,21,691,50,-753,0,0,-1,0,1849,1999,9,661,638,0,0,346,0,0,2,0,0,0,0,9,2,0,0,0,0,0,1,0,0,113,0,0,0,755,2569,2308
2025-01-28,17,110,0,-77,0,0,21,20,0,-145,80,0,-65,50,1559,1729,709,743,48,0,0,345,0,0,2,0,0,0,0,9,5,0,0,0,0,0,1,0,0,113,0,0,0,969,2311,1977
2025-01-28,18,158,0,-151,0,0,22,141,200,-23,75,0,-68,60,1670,1720,609,610,14,0,0,344,0,0,2,0,0,0,0,9,6,0,0,0,0,0,0,0,0,113,0,0,0,1043,2489,1979
2025-01-28,19,157,0,-152,0,0,23,130,40,-19,80,0,-69,36,1759,1806,309,895,574,0,0,343,0,0,2,0,0,0,0,9,9,0,0,0,0,0,0,0,0,113,0,0,0,712,2703,2630
2025-01-28,20,82,0,-86,0,0,23,50,0,-94,10,0,-14,70,1603,1703,209,782,575,0,0,343,0,0,2,0,0,0,0,9,12,0,0,0,0,0,0,0,0,113,0,0,0,421,2394,2577
2025-01-28,21,0,0,-24,0,0,23,330,0,-277,25,0,-22,0,1729,1804,9,747,739,0,0,343,0,0,2,0,0,0,0,9,17,0,0,0,0,0,1,0,0,113,0,0,0,364,2485,2719
2025-01-28,22,96,0,-87,0,0,23,250,75,-390,80,0,-70,0,1750,1974,9,932,914,0,0,343,0,0,2,0,0,0,0,9,10,0,0,0,0,0,1,0,0,113,0,0,0,435,2766,2833
2025-01-28,23,0,0,-6,0,0,22,0,1,-83,0,0,-6,0,1567,1687,9,794,778,0,0,343,0,0,2,0,0,0,0,9,6,0,0,0,0,0,1,0,0,114,0,0,0,9,2371,2858
2025-01-28,24,0,0,0,0,0,21,0,252,-6,16,0,-16,0,1547,1767,9,725,707,0,0,342,0,0,2,0,0,0,0,9,9,0,0,0,0,0,1,0,0,114,0,0,0,25,2533,2941
2025-01-29,1,0,0,-4,0,0,20,0,142,67,0,0,-4,0,1600,1714,158,788,625,0,0,342,0,0,2,0,0,0,0,20,16,0,0,0,0,0,1,0,0,114,0,0,0,158,2550,2893
2025-01-29,2,0,0,1,0,0,20,14,143,64,0,0,-4,100,1700,1682,572,1209,632,0,0,341,0,0,2,0,0,0,0,20,18,0,0,0,0,0,1,0,0,113,0,0,0,686,3072,2870
2025-01-29,3,0,0,-1,0,0,20,0,153,151,0,0,-3,48,1648,1627,619,1218,603,0,0,341,0,0,2,0,0,0,0,20,16,0,0,0,0,0,1,0,0,113,0,0,0,667,3039,2870
2025-01-29,4,0,0,0,0,0,20,0,153,173,0,0,2,0,1589,1658,284,1167,875,0,0,340,0,0,2,0,0,0,0,20,20,0,0,0,0,0,1,0,0,113,0,0,0,284,2929,3204
2025-01-29,5,0,0,2,0,0,20,0,53,144,0,0,0,0,1600,1524,364,1215,839,0,0,340,0,0,2,0,0,0,0,20,19,0,0,0,0,0,1,0,0,113,0,0,0,364,2888,3004
2025-01-29,6,0,0,-1,0,0,20,0,202,304,0,0,1,0,1600,1521,52,677,625,0,0,341,0,0,2,0,0,0,0,20,19,0,0,0,0,0,1,0,0,113,0,0,0,52,2499,2946
2025-01-29,7,0,0,5,0,0,21,0,392,512,0,0,2,0,1413,1383,100,773,668,0,0,341,0,0,2,0,0,0,0,20,21,0,0,0,0,0,1,0,0,113,0,0,0,100,2598,3069
2025-01-29,8,0,0,2,0,0,22,0,541,548,0,12,14,0,1355,1303,0,628,623,0,0,342,0,0,2,0,0,0,0,20,16,0,0,0,0,0,1,0,0,113,0,0,0,0,2556,2986
2025-01-29,9,0,0,1,0,0,23,0,791,609,0,12,15,0,1120,1224,0,590,588,0,0,343,0,0,2,0,0,0,0,20,15,0,0,0,0,0,1,0,0,113,0,0,0,0,2533,2934
2025-01-29,10,0,0,3,0,0,23,0,100,308,0,47,45,0,1562,1457,24,647,641,0,0,342,0,0,2,0,0,0,0,20,20,0,0,0,0,0,1,0,0,113,0,0,0,24,2376,2955
2025-01-29,11,0,40,42,0,0,23,0,50,-37,0,45,47,0,1618,1736,221,1065,844,0,0,343,0,0,2,0,0,0,0,20,22,0,0,0,0,0,0,0,0,113,0,0,0,221,2838,3135
2025-01-29,12,0,0,3,0,0,22,0,150,-4,0,47,49,0,1613,1803,258,1102,847,0,0,343,0,0,2,0,0,0,0,20,24,0,0,0,0,0,0,0,0,116,0,0,0,258,2932,3205
2025-01-29,13,0,0,-1,0,0,22,0,0,-153,0,50,45,0,1288,1456,326,1261,936,0,0,341,0,0,2,0,0,0,0,20,23,0,0,0,0,0,0,0,0,116,0,0,0,326,2619,2787
2025-01-29,14,0,0,0,0,0,22,0,0,-133,0,50,45,0,1338,1490,240,1249,1009,0,0,340,0,0,2,0,0,0,0,20,28,0,0,0,0,0,0,0,0,113,0,0,0,240,2657,2916
2025-01-29,15,0,0,0,0,0,21,0,0,-99,0,50,45,0,1642,1715,203,1320,1110,0,0,341,0,0,2,0,0,0,0,20,7,0,0,0,0,0,1,0,0,113,0,0,0,203,3032,3256
2025-01-29,16,0,0,-1,0,0,21,0,0,-69,0,50,46,0,1900,1858,356,1332,965,0,0,341,0,0,2,0,0,0,0,20,2,0,0,0,0,0,1,0,0,113,0,0,0,356,3302,3279
2025-01-29,17,0,0,1,0,0,22,0,140,214,0,12,12,0,1900,1808,0,708,700,0,0,342,0,0,2,0,0,0,0,20,0,0,0,0,0,0,1,0,0,113,0,0,0,0,2780,3215
2025-01-29,18,5,0,-6,0,0,23,0,176,350,0,0,-1,0,1511,1335,0,548,548,0,0,342,0,0,2,0,0,0,0,20,2,0,0,0,0,0,1,0,0,113,0,0,0,5,2255,2709
2025-01-29,19,0,0,1,0,0,24,190,200,153,25,12,-5,50,1860,1636,24,598,564,0,0,342,0,0,2,0,0,0,0,20,7,0,0,0,0,0,1,0,0,114,0,0,0,289,2690,2839
2025-01-29,20,0,0,-4,0,0,24,140,190,80,0,0,-2,50,1934,1808,24,437,419,0,0,342,0,0,2,0,0,0,0,20,12,0,0,0,0,0,1,0,0,114,0,0,0,214,2581,2796
2025-01-29,21,0,0,-2,0,0,23,345,502,139,0,0,-4,50,1543,1553,28,789,743,0,0,342,0,0,2,0,0,0,0,20,13,0,0,0,0,0,1,0,0,114,0,0,0,423,2854,2924
