\\Hourly Zonal Demand Report,,,,,,,,,,,,,,
\\Created at 2025-04-07 08:00:44,,,,,,,,,,,,,,
\\For 2025,,,,,,,,,,,,,,
Date,Hour,Ontario Demand,Northwest,Northeast,Ottawa,East,Toronto,Essa,Bruce,Southwest,Niagara,West,Zone Total,Diff
2025-03-22,6,14275,633,1403,902,881,4671,875,128,2582,504,1717,14296,21
2025-03-22,7,14885,632,1460,930,927,4853,935,133,2732,526,1831,14960,75
2025-03-22,8,15509,660,1461,958,876,5157,999,138,2856,527,1890,15521,12
2025-03-22,9,15941,658,1478,959,832,5465,1069,142,2972,537,1961,16073,132
2025-03-22,10,16541,642,1465,992,788,5791,1089,144,3045,565,1965,16486,-55
2025-03-22,11,16503,618,1433,1043,809,5874,1082,146,3054,576,1910,16546,43
2025-03-22,12,16424,600,1395,1073,858,5853,1076,145,3018,575,1879,16473,49
2025-03-22,13,16021,591,1376,1056,860,5785,1027,146,3006,552,1595,15993,-28
2025-03-22,14,15628,583,1358,1074,825,5761,999,146,2991,531,1511,15780,152
2025-03-22,15,15618,593,1363,1095,845,5678,1015,150,2951,513,1493,15694,77
2025-03-22,16,15921,601,1382,1112,907,5715,1035,154,3005,519,1549,15978,57
2025-03-22,17,16450,605,1404,1149,973,5769,1080,153,3074,536,1663,16408,-42
2025-03-22,18,16785,619,1445,1146,1015,5867,1167,154,3116,545,1751,16824,38
2025-03-22,19,17429,637,1507,1144,1057,6024,1244,154,3204,559,1811,17343,-86
2025-03-22,20,17538,656,1519,1121,1049,6093,1262,157,3244,568,1786,17456,-82
2025-03-22,21,17045,615,1475,1088,1015,5973,1223,155,3175,561,1720,16999,-46
2025-03-22,22,16375,640,1460,1052,970,5732,1166,150,3043,542,1653,16406,32
2025-03-22,23,15798,635,1429,1003,927,5498,1094,152,2951,520,1595,15803,5
2025-03-22,24,15210,624,1407,961,917,5199,1044,153,2810,502,1540,15157,-53
2025-03-23,1,14603,612,1396,941,870,4983,1016,151,2700,494,1525,14689,87
2025-03-23,2,14412,611,1413,931,853,4849,998,150,2696,489,1599,14590,179
2025-03-23,3,14738,613,1413,938,901,4792,991,147,2707,478,1674,14655,-83
2025-03-23,4,14860,611,1407,964,916,4791,1002,147,2714,481,1741,14773,-87
2025-03-23,5,15007,610,1409,987,962,4857,1030,149,2721,487,1800,15014,7
2025-03-23,6,15495,613,1465,1013,1030,4954,1076,151,2816,514,1896,15528,33
2025-03-23,7,15968,611,1517,1036,1078,5070,1126,154,2883,535,1957,15968,-1
2025-03-23,8,15972,623,1525,1032,932,5203,1095,154,2928,545,1946,15982,10
2025-03-23,9,15448,633,1445,1013,764,5296,1015,153,2893,532,1810,15555,107
2025-03-23,10,14915,639,1426,997,655,5428,937,150,2906,527,1621,15287,371
2025-03-23,11,14758,636,1399,980,626,5536,903,146,2905,531,1559,15222,464
2025-03-23,12,14890,637,1389,973,601,5607,897,139,2901,537,1551,15232,342
2025-03-23,13,14974,633,1387,958,568,5583,870,151,2865,533,1573,15119,145
2025-03-23,14,14956,635,1375,945,547,5572,849,148,2886,531,1650,15137,181
2025-03-23,15,15048,634,1377,949,572,5598,850,146,2936,525,1759,15345,297
2025-03-23,16,15780,638,1382,996,714,5718,953,145,3059,578,1879,16061,281
2025-03-23,17,16855,647,1398,1065,939,5936,1070,148,3199,580,1920,16902,47
2025-03-23,18,17274,646,1427,1097,1131,6033,1167,150,3204,572,1886,17313,39
2025-03-23,19,17747,649,1472,1130,1210,6231,1232,147,3295,571,1779,17717,-30
2025-03-23,20,17492,654,1496,1122,1207,6202,1236,148,3272,567,1670,17573,81
2025-03-23,21,16761,646,1471,1094,1151,6051,1178,143,3120,543,1601,16998,237
2025-03-23,22,16085,624,1442,1043,1089,5745,1091,139,3014,516,1531,16236,150
2025-03-23,23,15338,611,1396,979,1003,5439,1007,136,2881,487,1468,15407,70
2025-03-23,24,14765,598,1347,928,909,5166,956,137,2779,462,1413,14694,-71
2025-03-24,1,14333,587,1329,902,877,4995,933,134,2722,462,1378,14319,-14
2025-03-24,2,14278,585,1362,884,850,4878,926,136,2677,483,1444,14226,-52
2025-03-24,3,14352,551,1366,881,855,4857,927,139,2670,465,1512,14224,-128
2025-03-24,4,14291,548,1356,905,880,4887,939,139,2708,441,1583,14386,95
2025-03-24,5,14827,554,1373,963,909,5100,986,113,2809,460,1703,14970,143
2025-03-24,6,16095,563,1432,1067,1001,5527,1069,92,3024,533,1876,16184,89
2025-03-24,7,17436,587,1486,1157,1098,5978,1155,100,3267,568,2025,17420,-16
2025-03-24,8,17646,586,1449,1189,1110,6096,1172,100,3336,586,2043,17666,19
2025-03-24,9,17550,581,1446,1200,1096,6245,1150,101,3346,583,2065,17813,263
2025-03-24,10,17770,575,1425,1192,1065,6359,1173,95,3348,595,2093,17919,150
2025-03-24,11,17865,560,1406,1148,1046,6444,1171,93,3320,603,2093,17882,18
2025-03-24,12,17643,540,1388,1079,982,6437,1160,92,3335,581,2061,17655,12
2025-03-24,13,17381,557,1360,1040,906,6472,1149,92,3377,577,1997,17526,144
2025-03-24,14,17439,575,1340,1041,849,6501,1128,93,3360,589,2064,17541,103
2025-03-24,15,17430,555,1351,1077,824,6479,1129,94,3325,572,2066,17471,41
2025-03-24,16,17501,559,1361,1088,902,6422,1157,97,3374,573,2093,17626,125
2025-03-24,17,17749,559,1358,1114,1043,6452,1221,100,3448,591,1987,17871,123
2025-03-24,18,17790,563,1399,1136,1086,6431,1241,99,3455,569,1935,17914,124
2025-03-24,19,18139,625,1479,1151,1091,6495,1276,95,3562,576,1847,18197,59
2025-03-24,20,18184,659,1501,1114,1047,6504,1270,93,3625,570,1754,18137,-48
2025-03-24,21,17347,660,1463,1079,995,6219,1205,92,3447,540,1721,17421,74
2025-03-24,22,16655,648,1444,1003,932,5935,1119,86,3403,510,1637,16717,62
2025-03-24,23,15817,607,1421,928,869,5553,1026,84,3118,484,1552,15641,-176
2025-03-24,24,14737,616,1401,875,824,5251,963,84,2861,452,1493,14818,81
2025-03-25,1,14454,609,1377,845,830,5040,933,85,2786,464,1478,14447,-7
2025-03-25,2,14321,603,1314,828,819,4882,916,86,2721,470,1570,14208,-113
2025-03-25,3,14268,604,1313,826,812,4787,905,86,2756,458,1651,14197,-71
2025-03-25,4,14433,610,1306,843,829,4824,922,85,2747,463,1750,14379,-54
2025-03-25,5,15042,612,1322,895,877,5040,973,86,2838,463,1869,14976,-66
2025-03-25,6,16251,625,1346,1001,969,5482,1080,93,3107,540,2048,16290,39
2025-03-25,7,17604,620,1431,1073,1049,5937,1197,102,3379,583,2196,17566,-39
2025-03-25,8,17967,606,1456,1093,997,6142,1211,107,3459,608,2197,17876,-92
2025-03-25,9,17534,584,1442,1081,928,6235,1161,106,3415,605,1953,17510,-24
2025-03-25,10,17132,553,1432,1071,875,6274,1136,105,3436,613,1759,17255,123
2025-03-25,11,16962,555,1427,1055,846,6295,1090,102,3389,611,1724,17094,132
2025-03-25,12,16773,542,1391,1052,851,6310,1046,99,3413,617,1687,17008,235
2025-03-25,13,16830,535,1417,1056,831,6322,1034,99,3467,592,1656,17009,180
2025-03-25,14,16852,527,1412,1058,869,6309,1023,101,3436,601,1666,17001,149
2025-03-25,15,16900,516,1396,1057,925,6311,1047,103,3450,595,1723,17123,223
2025-03-25,16,17517,517,1431,1098,972,6370,1137,108,3462,619,1874,17588,71
2025-03-25,17,18004,524,1470,1141,1035,6416,1215,113,3459,634,1917,17925,-79
2025-03-25,18,18167,535,1500,1137,1109,6435,1250,115,3509,620,1926,18135,-32
2025-03-25,19,18578,570,1582,1140,1144,6512,1296,110,3627,609,1900,18490,-89
2025-03-25,20,18532,600,1595,1116,1147,6528,1309,108,3698,604,1813,18518,-14
2025-03-25,21,17861,594,1570,1065,1100,6314,1254,107,3622,576,1755,17956,95
2025-03-25,22,16750,604,1525,1008,1026,5950,1159,101,3391,539,1679,16983,232
2025-03-25,23,15979,598,1497,930,967,5585,1067,98,3350,506,1596,16197,218
2025-03-25,24,15355,589,1460,873,957,5308,1005,100,3137,492,1526,15447,92
2025-03-26,1,14658,578,1450,841,959,5083,978,98,2941,482,1511,14922,265
2025-03-26,2,14539,575,1442,828,953,4956,962,98,2854,479,1609,14757,218
2025-03-26,3,14643,574,1438,827,955,4927,957,103,2845,474,1688,14787,144
2025-03-26,4,14797,563,1408,848,972,4980,978,103,2874,479,1751,14956,159
2025-03-26,5,15337,587,1359,901,1018,5189,1031,107,2964,496,1853,15505,167
2025-03-26,6,16533,596,1407,999,1112,5619,1137,106,3212,553,2042,16783,251
2025-03-26,7,17921,596,1466,1078,1159,6118,1234,114,3462,601,2181,18010,88
2025-03-26,8,18184,575,1472,1112,1062,6293,1246,115,3528,629,2176,18209,25
2025-03-26,9,17620,563,1445,1091,863,6320,1200,113,3431,623,1942,17592,-29
2025-03-26,10,16839,555,1388,1067,823,6285,1121,108,3376,614,1701,17039,200
2025-03-26,11,16721,524,1339,1043,840,6348,1020,103,3425,625,1670,16938,217
2025-03-26,12,16481,506,1307,1027,802,6364,949,101,3332,616,1634,16638,157
2025-03-26,13,16226,503,1270,1036,772,6282,891,102,3313,590,1645,16405,180
2025-03-26,14,16009,505,1254,1018,783,6193,863,102,3237,571,1604,16130,121
2025-03-26,15,15851,492,1274,1022,853,6096,844,105,3163,581,1586,16017,166
2025-03-26,16,16190,499,1263,1061,936,6147,900,107,3226,584,1638,16361,171
2025-03-26,17,16719,507,1268,1110,1030,6210,1022,113,3291,590,1687,16828,109
2025-03-26,18,17130,523,1344,1120,1081,6238,1144,115,3356,588,1782,17291,161
2025-03-26,19,18146,561,1472,1147,1138,6389,1255,112,3614,603,1875,18167,21
2025-03-26,20,18517,578,1506,1143,1120,6507,1302,115,3808,596,1891,18565,48
2025-03-26,21,18069,583,1472,1094,1088,6334,1258,114,3744,577,1839,18103,34
2025-03-26,22,17077,588,1434,1017,1044,6006,1174,112,3532,548,1767,17222,146
2025-03-26,23,15901,598,1445,943,962,5635,1079,109,3105,515,1677,16067,167
2025-03-26,24,15196,581,1407,902,950,5348,1027,107,3027,496,1606,15450,254
2025-03-27,1,14789,567,1376,871,892,5138,1003,105,2938,486,1577,14954,165
2025-03-27,2,14616,560,1360,815,875,5014,991,104,2842,471,1645,14676,60
2025-03-27,3,14590,570,1362,813,882,4975,988,103,2804,469,1705,14671,81
2025-03-27,4,14870,552,1350,844,909,5037,1008,102,2849,486,1780,14917,47
2025-03-27,5,15448,511,1366,895,958,5256,1069,104,2952,502,1875,15487,39
2025-03-27,6,16699,534,1417,989,1091,5684,1170,106,3183,564,2039,16777,78
2025-03-27,7,17902,522,1480,1047,1110,6098,1257,114,3422,613,2158,17820,-82
2025-03-27,8,17579,541,1480,1045,950,6206,1181,113,3404,630,2099,17647,68
2025-03-27,9,16842,523,1445,998,739,6178,1040,107,3334,599,1883,16846,5
2025-03-27,10,15748,496,1401,968,614,6152,927,96,3223,570,1615,16063,314
2025-03-27,11,15317,480,1383,944,541,6152,859,91,3201,572,1512,15735,418
2025-03-27,12,15071,473,1387,923,501,6067,831,88,3122,558,1452,15402,331
2025-03-27,13,14984,461,1366,904,510,6063,808,86,3070,547,1430,15245,260
2025-03-27,14,14733,457,1341,899,505,5973,835,87,2983,533,1431,15045,312
2025-03-27,15,15041,469,1341,914,509,5935,847,87,2974,517,1597,15189,149
2025-03-27,16,15518,508,1317,958,569,6015,942,89,2989,542,1698,15627,109
2025-03-27,17,16021,533,1351,1002,776,6068,1039,100,3063,545,1716,16193,172
2025-03-27,18,16429,547,1397,1070,904,6051,1112,101,3205,548,1752,16686,257
2025-03-27,19,17456,600,1517,1098,1047,6140,1158,102,3411,547,1798,17419,-37
2025-03-27,20,17599,633,1539,1083,1056,6230,1178,106,3357,569,1795,17547,-52
2025-03-27,21,17106,631,1528,1037,996,6010,1150,106,3282,557,1777,17073,-33
2025-03-27,22,16457,624,1498,974,914,5686,1065,104,3343,530,1699,16436,-21
2025-03-27,23,15595,619,1469,911,856,5368,992,103,3115,491,1601,15524,-71
2025-03-27,24,14809,612,1396,860,819,5131,946,103,2882,474,1542,14766,-43
2025-03-28,1,14302,602,1391,833,786,4937,923,103,2777,469,1520,14341,39
2025-03-28,2,14247,600,1390,826,778,4802,908,104,2748,469,1577,14203,-44
2025-03-28,3,14296,606,1392,831,795,4766,905,105,2708,457,1642,14208,-88
2025-03-28,4,14410,605,1380,851,838,4786,922,105,2732,465,1704,14389,-22
2025-03-28,5,14930,601,1366,911,935,4985,974,106,2805,483,1784,14950,20
2025-03-28,6,16085,605,1429,1005,1082,5377,1071,108,3012,524,1919,16131,47
2025-03-28,7,17104,544,1494,1071,1145,5807,1169,114,3261,574,2055,17234,130
2025-03-28,8,17481,562,1502,1077,1102,6006,1180,110,3375,594,2094,17602,121
2025-03-28,9,17394,561,1512,1043,970,6208,1160,108,3376,603,2064,17606,212
2025-03-28,10,17494,557,1511,1040,839,6366,1163,109,3405,601,2020,17610,116
2025-03-28,11,17575,557,1483,995,743,6438,1178,106,3432,610,2038,17580,5
2025-03-28,12,17522,555,1473,967,736,6400,1165,109,3401,603,2067,17476,-46
2025-03-28,13,17184,552,1461,955,793,6341,1164,108,3376,591,2007,17348,164
2025-03-28,14,17035,547,1477,957,904,6295,1140,108,3312,578,1927,17245,210
2025-03-28,15,16978,548,1477,1004,1002,6312,1154,108,3322,567,1847,17341,363
2025-03-28,16,17179,545,1489,1054,1050,6363,1195,117,3382,582,1750,17527,349
2025-03-28,17,17774,545,1502,1104,1118,6447,1253,123,3448,588,1744,17871,97
2025-03-28,18,17881,543,1504,1096,1157,6438,1265,121,3409,571,1769,17874,-7
2025-03-28,19,18022,557,1516,1102,1174,6482,1275,114,3552,574,1705,18051,29
2025-03-28,20,17732,596,1521,1086,1125,6425,1262,114,3448,566,1667,17812,80
2025-03-28,21,17260,601,1501,1056,1049,6249,1218,109,3539,548,1574,17445,185
2025-03-28,22,16358,612,1477,1007,976,5929,1145,105,3198,513,1485,16446,88
2025-03-28,23,15380,611,1441,952,922,5576,1072,104,2961,476,1394,15508,128
2025-03-28,24,14827,611,1410,916,933,5295,1014,99,2798,465,1331,14872,45
2025-03-29,1,14326,605,1389,889,933,4987,978,94,2685,461,1282,14304,-22
2025-03-29,2,14099,598,1390,875,903,4896,954,93,2621,482,1338,14148,49
2025-03-29,3,14216,599,1386,868,910,4805,934,104,2602,466,1398,14072,-144
2025-03-29,4,14152,598,1388,872,898,4766,927,108,2582,462,1453,14055,-97
2025-03-29,5,14375,599,1356,893,916,4805,927,112,2627,469,1519,14222,-153
2025-03-29,6,14842,600,1384,930,948,4947,962,112,2749,497,1619,14749,-94
2025-03-29,7,15345,618,1434,971,1035,5121,1027,121,2828,523,1692,15371,26
2025-03-29,8,16073,643,1480,1022,1068,5403,1081,120,2980,552,1740,16088,15
2025-03-29,9,16654,632,1514,1072,1121,5722,1147,121,3098,569,1751,16745,92
2025-03-29,10,17208,619,1514,1104,1151,5941,1181,124,3194,583,1705,17116,-91
2025-03-29,11,17762,617,1492,1114,1188,6157,1205,122,3404,598,1749,17647,-115
2025-03-29,12,17409,568,1423,1099,1177,6199,1193,123,3255,587,1814,17437,28
2025-03-29,13,17444,564,1383,1068,1207,6192,1183,122,3366,589,1799,17474,30
2025-03-29,14,17050,533,1310,1025,1174,6195,1151,121,3263,582,1788,17142,92
2025-03-29,15,17293,526,1301,1002,1183,6169,1140,125,3346,597,1824,17212,-80
2025-03-29,16,17392,521,1302,1029,1225,6255,1186,125,3319,600,1843,17404,11
2025-03-29,17,17443,536,1317,1064,1245,6335,1202,124,3401,614,1769,17608,166
2025-03-29,18,17660,572,1408,1092,1237,6322,1181,120,3427,593,1795,17747,87
2025-03-29,19,17791,605,1448,1112,1252,6357,1066,114,3467,584,1726,17730,-61
2025-03-29,20,17150,637,1478,1110,1186,6273,982,114,3371,571,1631,17353,203
2025-03-29,21,16675,635,1473,1073,1074,6102,942,107,3285,560,1603,16854,179
2025-03-29,22,16094,630,1439,1019,1015,5816,853,105,3137,538,1559,16111,17
2025-03-29,23,15429,626,1434,968,952,5541,771,108,2934,517,1503,15354,-75
2025-03-29,24,14765,614,1413,919,892,5307,723,107,2797,477,1442,14689,-76
2025-03-30,1,14104,607,1395,902,835,5050,660,106,2736,489,1394,14175,71
2025-03-30,2,13911,602,1426,902,816,4914,616,108,2669,514,1404,13971,60
2025-03-30,3,13777,598,1425,875,792,4799,578,107,2642,511,1435,13761,-16
2025-03-30,4,13626,598,1431,863,773,4755,566,106,2639,515,1494,13740,114
2025-03-30,5,13879,597,1412,901,832,4743,573,108,2682,525,1562,13936,57
2025-03-30,6,14271,591,1383,952,888,4874,613,108,2716,546,1653,14325,54
2025-03-30,7,14621,606,1415,980,919,5037,629,114,2800,537,1722,14761,140
2025-03-30,8,15245,627,1456,1012,973,5232,645,114,2901,599,1775,15333,88
2025-03-30,9,15810,630,1497,1059,985,5444,674,113,2980,605,1820,15808,-2
2025-03-30,10,16146,609,1502,1090,989,5692,724,116,3059,572,1837,16191,45
2025-03-30,11,16481,584,1505,1160,985,5873,773,117,3086,576,1839,16498,17
2025-03-30,12,16413,568,1509,1158,972,5932,765,115,3078,567,1637,16301,-112
2025-03-30,13,15956,559,1507,1142,953,5911,754,115,3033,550,1645,16169,212
2025-03-30,14,15973,556,1508,1160,953,5872,755,115,2975,556,1730,16179,207
2025-03-30,15,16059,552,1514,1160,968,5860,740,116,3024,559,1706,16200,141
2025-03-30,16,16172,557,1516,1195,1004,5856,761,113,3038,574,1656,16270,98
2025-03-30,17,16521,572,1516,1235,1040,5918,784,113,3100,574,1664,16517,-4
2025-03-30,18,16330,602,1499,1214,1041,5922,815,107,3060,544,1634,16439,109
2025-03-30,19,16321,625,1506,1163,1063,5942,849,98,3059,534,1613,16454,132
2025-03-30,20,16121,643,1482,1148,1024,5905,865,91,3063,534,1585,16340,220
2025-03-30,21,15821,647,1464,1098,991,5730,853,88,2932,516,1571,15891,70
2025-03-30,22,15127,634,1432,1016,930,5457,811,86,2818,484,1462,15129,2
2025-03-30,23,14319,622,1397,946,873,5208,758,86,2679,457,1385,14412,92
2025-03-30,24,13734,611,1351,892,841,4912,705,87,2506,441,1335,13682,-52
2025-03-31,1,13054,599,1333,863,822,4653,673,81,2428,433,1301,13187,133
2025-03-31,2,12761,570,1349,857,791,4510,656,81,2318,446,1348,12928,167
2025-03-31,3,12770,564,1341,860,782,4457,647,80,2357,438,1388,12915,145
2025-03-31,4,12917,572,1341,863,780,4479,652,89,2372,449,1445,13043,126
2025-03-31,5,13487,571,1350,914,814,4667,685,103,2485,466,1539,13592,105
2025-03-31,6,14628,580,1376,1003,885,5089,749,104,2697,480,1696,14659,31
2025-03-31,7,15841,550,1391,1080,955,5569,822,106,2972,542,1842,15830,-11
2025-03-31,8,16104,571,1414,1109,945,5808,848,102,3094,556,1896,16344,240
2025-03-31,9,16287,551,1401,1119,921,5970,877,105,3124,557,1797,16419,132
2025-03-31,10,16169,550,1401,1124,849,6049,896,106,3122,566,1671,16335,166
2025-03-31,11,16199,557,1398,1140,809,6089,902,105,3110,573,1640,16324,125
2025-03-31,12,16258,516,1400,1141,840,6071,897,105,3086,578,1699,16332,73
2025-03-31,13,16158,508,1408,1111,830,5943,886,105,3066,583,1754,16195,37
2025-03-31,14,15897,498,1411,1070,817,5859,925,104,3077,575,1722,16058,161
2025-03-31,15,16102,497,1412,1077,842,5915,961,105,3087,563,1872,16332,230
2025-03-31,16,16711,504,1415,1140,891,6062,1020,111,3163,575,1918,16800,89
2025-03-31,17,17165,505,1424,1192,959,6153,1065,109,3259,574,1905,17144,-21
2025-03-31,18,17145,516,1458,1168,983,6138,1087,107,3280,564,1878,17178,33
2025-03-31,19,17384,588,1533,1167,1027,6179,1120,104,3346,568,1853,17485,101
2025-03-31,20,17511,634,1560,1166,1023,6231,1126,103,3371,579,1840,17633,122
2025-03-31,21,16897,635,1527,1125,975,6048,1088,100,3277,550,1767,17092,196
2025-03-31,22,16047,592,1502,1039,888,5771,1016,97,3118,511,1682,16216,169
2025-03-31,23,15289,613,1476,972,831,5412,936,94,2937,477,1595,15344,55
2025-03-31,24,14625,606,1448,921,814,5096,874,92,2784,458,1508,14602,-23
2025-04-01,1,14086,599,1446,898,794,4885,850,94,2702,448,1484,14202,116
2025-04-01,2,14012,607,1428,884,768,4790,836,100,2653,450,1547,14062,50
2025-04-01,3,14098,605,1436,881,763,4749,828,104,2663,455,1605,14088,-10
2025-04-01,4,14343,602,1427,887,808,4798,839,103,2688,460,1678,14290,-53
2025-04-01,5,14930,607,1381,955,824,5005,883,108,2790,482,1768,14802,-129
2025-04-01,6,16079,609,1449,1037,905,5457,968,113,3013,560,1890,16003,-76
2025-04-01,7,17123,577,1435,1104,968,5894,1035,121,3280,590,2009,17012,-111
2025-04-01,8,16857,581,1413,1066,781,6020,1016,121,3228,581,1993,16800,-57
2025-04-01,9,16093,538,1371,1032,593,6038,967,120,3175,573,1853,16258,165
2025-04-01,10,15587,505,1327,1005,490,6090,943,116,3129,561,1671,15838,251
2025-04-01,11,15362,470,1295,1003,421,6103,941,117,3094,560,1570,15573,211
2025-04-01,12,15204,455,1321,1028,403,6090,940,118,3040,554,1553,15502,299
2025-04-01,13,15219,454,1306,984,383,6049,942,116,2994,560,1520,15306,87
2025-04-01,14,15052,447,1288,988,387,5990,922,116,2997,553,1500,15189,137
2025-04-01,15,15081,481,1280,998,470,5954,927,117,2953,550,1502,15232,151
2025-04-01,16,15519,506,1287,1045,538,6029,956,116,3009,571,1603,15659,140
2025-04-01,17,15948,515,1263,1114,693,6038,1017,118,3114,561,1709,16142,194
2025-04-01,18,16433,521,1299,1129,909,6064,1085,119,3218,553,1784,16680,248
2025-04-01,19,17189,564,1372,1156,1011,6215,1159,119,3356,564,1845,17362,173
2025-04-01,20,17846,587,1418,1169,1057,6413,1204,123,3433,574,1888,17865,19
2025-04-01,21,17324,601,1418,1142,1022,6237,1169,120,3354,541,1825,17429,105
2025-04-01,22,16306,608,1379,1072,950,5918,1093,114,3147,519,1696,16496,191
2025-04-01,23,15331,598,1400,1009,911,5531,1011,109,2944,484,1586,15583,252
2025-04-01,24,14739,583,1413,956,883,5226,954,103,2819,463,1506,14908,168
2025-04-02,1,14282,567,1421,928,898,5033,921,100,2729,452,1436,14486,204
2025-04-02,2,14096,565,1411,920,898,4896,905,100,2644,477,1438,14254,157
2025-04-02,3,14014,560,1388,918,913,4845,895,99,2623,476,1466,14183,169
2025-04-02,4,14117,558,1388,923,928,4893,907,95,2637,455,1516,14300,183
2025-04-02,5,14659,561,1392,957,971,5104,950,96,2723,472,1588,14815,155
2025-04-02,6,15819,566,1421,1070,1064,5560,1043,97,2972,527,1706,16026,207
2025-04-02,7,16939,582,1443,1162,1093,6058,1126,104,3208,565,1823,17165,226
2025-04-02,8,17357,605,1409,1154,951,6267,1142,105,3305,588,1875,17401,44
2025-04-02,9,17212,604,1396,1069,749,6396,1152,104,3354,591,1911,17327,115
2025-04-02,10,17395,582,1349,1032,696,6519,1158,100,3428,607,1954,17424,29
2025-04-02,11,17639,569,1315,1017,715,6687,1188,105,3498,627,1973,17693,53
2025-04-02,12,17883,560,1324,1006,770,6766,1216,111,3531,628,1962,17875,-9
2025-04-02,13,18027,551,1324,1034,848,6827,1234,112,3531,646,1937,18044,17
2025-04-02,14,18097,543,1341,1046,933,6824,1238,114,3534,653,1925,18151,54
2025-04-02,15,18283,553,1374,1065,980,6815,1257,116,3669,650,1964,18444,161
2025-04-02,16,18953,585,1382,1130,1081,6905,1297,123,3759,646,2020,18929,-25
2025-04-02,17,19492,579,1382,1164,1221,6995,1356,118,3832,653,1971,19271,-221
2025-04-02,18,18935,578,1373,1168,1249,6938,1348,111,3780,617,1824,18986,51
2025-04-02,19,18790,627,1400,1180,1277,6869,1339,102,3735,603,1813,18946,155
2025-04-02,20,18558,627,1417,1163,1228,6783,1327,101,3691,592,1762,18689,131
2025-04-02,21,17765,624,1430,1117,1136,6502,1260,104,3505,569,1679,17926,161
2025-04-02,22,16733,621,1417,1046,1058,6061,1165,97,3251,536,1580,16831,98
2025-04-02,23,15739,607,1391,986,987,5695,1070,94,3004,508,1531,15874,135
2025-04-02,24,15313,555,1325,917,974,5351,1012,97,2864,444,1506,15045,-268
2025-04-03,1,14342,520,1289,880,975,5134,984,93,2787,458,1414,14535,193
2025-04-03,2,14522,578,1367,881,1018,5007,947,87,2756,498,1442,14581,60
2025-04-03,3,14418,570,1344,878,1011,4904,912,85,2682,523,1429,14339,-80
2025-04-03,4,14195,566,1326,891,996,4897,909,88,2648,528,1468,14317,122
2025-04-03,5,14570,573,1338,925,1017,5044,950,91,2735,535,1528,14735,166
2025-04-03,6,15571,567,1371,1014,1090,5434,1031,92,2961,540,1648,15749,178
2025-04-03,7,16565,574,1401,1072,1166,5838,1116,101,3146,567,1774,16756,191
2025-04-03,8,16862,592,1417,1107,1135,6020,1139,101,3185,595,1794,17084,222
2025-04-03,9,16777,591,1376,1099,1057,6057,1101,97,3137,575,1695,16785,8
2025-04-03,10,15979,581,1361,1093,963,6010,997,93,2996,570,1428,16092,113
2025-04-03,11,15533,578,1314,1108,921,5947,926,89,2967,540,1296,15686,154
2025-04-03,12,15168,577,1305,1092,757,5859,904,92,2899,558,1270,15314,146
2025-04-03,13,14721,574,1289,1003,531,5827,883,97,2898,543,1275,14919,199
2025-04-03,14,14632,562,1318,970,464,5781,872,95,2860,522,1357,14801,168
2025-04-03,15,14742,544,1335,977,450,5769,887,93,2881,509,1527,14971,229
2025-04-03,16,15367,547,1358,992,582,5816,972,93,3012,522,1622,15517,150
2025-04-03,17,15751,563,1362,1001,744,5866,1042,99,3029,534,1707,15947,196
2025-04-03,18,16023,562,1371,1018,899,5849,1080,101,3043,540,1704,16168,144
2025-04-03,19,16405,590,1421,1053,996,5901,1137,101,3095,544,1732,16569,165
2025-04-03,20,16951,610,1465,1051,1036,5975,1182,105,3194,553,1757,16928,-23
2025-04-03,21,16682,611,1439,1021,981,5849,1144,107,3148,551,1695,16547,-135
2025-04-03,22,15739,601,1412,942,918,5572,1066,106,2936,523,1613,15690,-49
2025-04-03,23,14929,588,1376,902,848,5220,984,103,2811,504,1521,14856,-73
2025-04-03,24,14225,573,1366,863,792,4933,930,101,2653,487,1466,14165,-60
2025-04-04,1,13901,566,1342,821,760,4742,895,103,2617,478,1459,13781,-120
2025-04-04,2,13677,565,1313,807,751,4595,877,101,2544,447,1501,13502,-175
2025-04-04,3,13626,570,1293,795,768,4560,870,101,2549,448,1540,13494,-133
2025-04-04,4,13791,579,1251,824,794,4592,888,104,2548,454,1593,13626,-165
2025-04-04,5,14251,582,1281,873,830,4801,935,107,2661,476,1667,14214,-37
2025-04-04,6,15373,597,1343,985,928,5200,1032,109,2925,517,1796,15432,59
2025-04-04,7,16431,590,1373,1001,954,5622,1103,117,3162,550,1913,16386,-45
2025-04-04,8,16173,610,1346,1034,808,5746,1066,123,3092,559,1869,16252,79
2025-04-04,9,15750,597,1333,988,637,5796,972,121,3028,553,1722,15747,-3
2025-04-04,10,15160,567,1284,965,533,5827,892,117,2988,542,1540,15253,93
2025-04-04,11,14839,578,1252,934,489,5844,857,114,2989,539,1464,15060,222
2025-04-04,12,14663,571,1224,923,451,5824,838,114,2927,542,1437,14853,190
2025-04-04,13,14430,555,1209,907,412,5805,812,113,2843,541,1465,14661,231
2025-04-04,14,14504,536,1192,891,416,5762,790,113,2861,521,1515,14597,93
2025-04-04,15,14541,538,1167,901,455,5767,790,115,2876,518,1578,14705,164
2025-04-04,16,15086,542,1184,929,596,5803,888,120,2952,537,1714,15266,179
2025-04-04,17,15779,551,1210,962,799,5888,1001,121,3040,550,1770,15892,113
